wahl_jahr;gemeinde_nummer;gemeinde_bezeichnung;kanton_nummer;partei_id;partei_bezeichnung_de;partei_bezeichnung_fr;partei_bezeichnung_it;partei_bezeichnung_en;stimmen_partei;letzte_wahl_stimmen_partei;differenz_stimmen_partei;partei_staerke;letzte_wahl_partei_staerke;differenz_partei_staerke;flag_staerkste_partei;partei_rang
2019;956;Rüegsau;2;3;SP;PS;PS;SP;2250;3112;-862;7.4987502083;9.8111541978;-2.31240399;0;4
2019;956;Rüegsau;2;4;SVP;UDC;UDC;SVP;11932;12875;-943;39.766705549;40.590813077;-0.824107528;1;1
2019;956;Rüegsau;2;7;EVP;PEV;PEV;EVP;1854;1944;-90;6.1789701716;6.1288186891;0.0501514825;0;6
2019;956;Rüegsau;2;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;64;97;-33;0.2132977837;0.3058103976;-0.092512614;0;12
2019;956;Rüegsau;2;13;GPS;PES;PES;GPS;2135;1055;1080;7.1154807532;3.326082159;3.7893985942;0;5
2019;956;Rüegsau;2;14;SD;DS;DS;SD;73;101;-28;0.2432927845;0.3184211356;-0.075128351;0;11
2019;956;Rüegsau;2;16;EDU;UDF;UDF;EDU;2561;3423;-862;8.535244126;10.791639081;-2.256394955;0;3
2019;956;Rüegsau;2;31;GLP;PVL;PVL;GLP;1797;873;924;5.989001833;2.752293578;3.236708255;0;7
2019;956;Rüegsau;2;32;BDP;PBD;PBD;BDP;4254;5603;-1349;14.17763706;17.664491314;-3.486854254;0;2
2019;956;Rüegsau;2;35;Übrige;Autres;Rimanenti;Others;1244;382;862;4.1459756707;1.2043254831;2.9416501876;0;9
2019;957;Sumiswald;2;1;FDP;PLR;PLR;FDP;2583;2993;-410;6.277187781;6.7211605398;-0.443972759;0;5
2019;957;Sumiswald;2;2;CVP;PDC;PPD;CVP;306;675;-369;0.7436389706;1.5157979834;-0.772159013;0;10
2019;957;Sumiswald;2;3;SP;PS;PS;SP;3845;4550;-705;9.3440909864;10.217601222;-0.873510235;0;3
2019;957;Sumiswald;2;4;SVP;UDC;UDC;SVP;17506;19047;-1541;42.542953656;42.772450652;-0.229496996;1;1
2019;957;Sumiswald;2;7;EVP;PEV;PEV;EVP;1897;2087;-190;4.610075579;4.6866228021;-0.076547223;0;8
2019;957;Sumiswald;2;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;82;109;-27;0.1992758026;0.244773304;-0.045497501;0;12
2019;957;Sumiswald;2;13;GPS;PES;PES;GPS;3162;1710;1452;7.6842693626;3.840021558;3.8442478045;0;4
2019;957;Sumiswald;2;14;SD;DS;DS;SD;102;94;8;0.2478796569;0.2110889044;0.0367907525;0;11
2019;957;Sumiswald;2;16;EDU;UDF;UDF;EDU;1830;2988;-1158;4.4472526671;6.7099324066;-2.26267974;0;9
2019;957;Sumiswald;2;31;GLP;PVL;PVL;GLP;2559;2336;223;6.2188631558;5.245783836;0.9730793199;0;6
2019;957;Sumiswald;2;32;BDP;PBD;PBD;BDP;5214;7142;-1928;12.671024812;16.038265478;-3.367240666;0;2
2019;957;Sumiswald;2;35;Übrige;Autres;Rimanenti;Others;2063;800;1263;5.0134875696;1.7965013137;3.2169862559;0;7
2019;958;Trachselwald;2;1;FDP;PLR;PLR;FDP;279;255;24;3.3769063181;3.0024726245;0.3744336936;0;7
2019;958;Trachselwald;2;2;CVP;PDC;PPD;CVP;25;43;-18;0.3025901719;0.5062993053;-0.203709133;0;12
2019;958;Trachselwald;2;3;SP;PS;PS;SP;478;849;-371;5.7855240862;9.9964676793;-4.210943593;0;4
2019;958;Trachselwald;2;4;SVP;UDC;UDC;SVP;4376;4800;-424;52.965383684;56.517131756;-3.551748071;1;1
2019;958;Trachselwald;2;7;EVP;PEV;PEV;EVP;269;258;11;3.2558702493;3.0377958319;0.2180744175;0;9
2019;958;Trachselwald;2;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;30;29;1;0.3631082062;0.341457671;0.0216505352;0;11
2019;958;Trachselwald;2;13;GPS;PES;PES;GPS;665;566;99;8.0488985718;6.6643117862;1.3845867856;0;3
2019;958;Trachselwald;2;14;SD;DS;DS;SD;36;87;-51;0.4357298475;1.0243730131;-0.588643166;0;10
2019;958;Trachselwald;2;16;EDU;UDF;UDF;EDU;461;361;100;5.5797627693;4.2505592841;1.3292034852;0;5
2019;958;Trachselwald;2;31;GLP;PVL;PVL;GLP;273;173;100;3.3042846768;2.0369716237;1.2673130531;0;8
2019;958;Trachselwald;2;32;BDP;PBD;PBD;BDP;1053;936;117;12.745098039;11.020840692;1.7242573469;0;2
2019;958;Trachselwald;2;35;Übrige;Autres;Rimanenti;Others;317;136;181;3.8368433793;1.6013187331;2.2355246463;0;6
2019;959;Walterswil (BE);2;1;FDP;PLR;PLR;FDP;87;78;9;1.6186046512;1.4115092291;0.2070954221;0;8
2019;959;Walterswil (BE);2;2;CVP;PDC;PPD;CVP;2;9;-7;0.0372093023;0.1628664495;-0.125657147;0;12
2019;959;Walterswil (BE);2;3;SP;PS;PS;SP;430;351;79;8;6.3517915309;1.6482084691;0;2
2019;959;Walterswil (BE);2;4;SVP;UDC;UDC;SVP;3323;3496;-173;61.823255814;63.264567499;-1.441311685;1;1
2019;959;Walterswil (BE);2;7;EVP;PEV;PEV;EVP;186;298;-112;3.4604651163;5.392689106;-1.93222399;0;7
2019;959;Walterswil (BE);2;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;3;0;3;0.0558139535;0;0.0558139535;0;11
2019;959;Walterswil (BE);2;13;GPS;PES;PES;GPS;282;106;176;5.2465116279;1.9182048498;3.3283067781;0;5
2019;959;Walterswil (BE);2;14;SD;DS;DS;SD;11;23;-12;0.2046511628;0.4162142599;-0.211563097;0;10
2019;959;Walterswil (BE);2;16;EDU;UDF;UDF;EDU;275;292;-17;5.1162790698;5.284111473;-0.167832403;0;6
2019;959;Walterswil (BE);2;31;GLP;PVL;PVL;GLP;79;88;-9;1.4697674419;1.5924719508;-0.122704509;0;9
2019;959;Walterswil (BE);2;32;BDP;PBD;PBD;BDP;391;745;-354;7.2744186047;13.481722765;-6.20730416;0;3
2019;959;Walterswil (BE);2;35;Übrige;Autres;Rimanenti;Others;306;40;266;5.6930232558;0.7238508867;4.9691723691;0;4
2019;960;Wyssachen;2;1;FDP;PLR;PLR;FDP;274;306;-32;2.7532154341;2.7838427948;-0.030627361;0;7
2019;960;Wyssachen;2;2;CVP;PDC;PPD;CVP;19;99;-80;0.1909163987;0.9006550218;-0.709738623;0;11
2019;960;Wyssachen;2;3;SP;PS;PS;SP;683;605;78;6.8629421222;5.5040029112;1.358939211;0;3
2019;960;Wyssachen;2;4;SVP;UDC;UDC;SVP;5548;6028;-480;55.747588424;54.839883552;0.9077048728;1;1
2019;960;Wyssachen;2;7;EVP;PEV;PEV;EVP;508;709;-201;5.1045016077;6.4501455604;-1.345643953;0;5
2019;960;Wyssachen;2;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;11;9;2;0.1105305466;0.0818777293;0.0286528174;0;12
2019;960;Wyssachen;2;13;GPS;PES;PES;GPS;339;247;92;3.4063504823;2.2470887918;1.1592616905;0;6
2019;960;Wyssachen;2;14;SD;DS;DS;SD;82;52;30;0.8239549839;0.4730713246;0.3508836593;0;10
2019;960;Wyssachen;2;16;EDU;UDF;UDF;EDU;658;854;-196;6.6117363344;7.769286754;-1.15755042;0;4
2019;960;Wyssachen;2;31;GLP;PVL;PVL;GLP;268;192;76;2.692926045;1.7467248908;0.9462011542;0;8
2019;960;Wyssachen;2;32;BDP;PBD;PBD;BDP;1321;1732;-411;13.273713826;15.756914119;-2.483200293;0;2
2019;960;Wyssachen;2;35;Übrige;Autres;Rimanenti;Others;241;159;82;2.4216237942;1.4465065502;0.975117244;0;9
2019;971;Attiswil;2;1;FDP;PLR;PLR;FDP;1151;1431;-280;9.8705085327;11.396034085;-1.525525552;0;3
2019;971;Attiswil;2;2;CVP;PDC;PPD;CVP;181;188;-7;1.5521824886;1.4971728916;0.055009597;0;9
2019;971;Attiswil;2;3;SP;PS;PS;SP;1394;1981;-587;11.954377841;15.776061161;-3.82168332;0;2
2019;971;Attiswil;2;4;SVP;UDC;UDC;SVP;5127;6016;-889;43.96706972;47.909532532;-3.942462812;1;1
2019;971;Attiswil;2;7;EVP;PEV;PEV;EVP;219;121;98;1.8780550553;0.9636059568;0.9144490985;0;8
2019;971;Attiswil;2;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;20;5;15;0.1715118772;0.039818428;0.1316934492;0;12
2019;971;Attiswil;2;13;GPS;PES;PES;GPS;1076;323;753;9.2273389932;2.5722704468;6.6550685465;0;5
2019;971;Attiswil;2;14;SD;DS;DS;SD;77;30;47;0.6603207272;0.2389105678;0.4214101594;0;11
2019;971;Attiswil;2;16;EDU;UDF;UDF;EDU;93;279;-186;0.797530229;2.2218682806;-1.424338052;0;10
2019;971;Attiswil;2;31;GLP;PVL;PVL;GLP;724;280;444;6.2087299545;2.2298319662;3.9788979883;0;6
2019;971;Attiswil;2;32;BDP;PBD;PBD;BDP;1137;1770;-633;9.7504502187;14.095723501;-4.345273282;0;4
2019;971;Attiswil;2;35;Übrige;Autres;Rimanenti;Others;462;133;329;3.9619243633;1.059170184;2.9027541793;0;7
2019;972;Berken;2;1;FDP;PLR;PLR;FDP;17;24;-7;2.5297619048;3.6923076923;-1.162545788;0;6
2019;972;Berken;2;2;CVP;PDC;PPD;CVP;0;3;-3;0;0.4615384615;-0.461538462;0;11
2019;972;Berken;2;3;SP;PS;PS;SP;26;0;26;3.869047619;0;3.869047619;0;4
2019;972;Berken;2;4;SVP;UDC;UDC;SVP;526;476;50;78.273809524;73.230769231;5.043040293;1;1
2019;972;Berken;2;7;EVP;PEV;PEV;EVP;0;0;0;0;0;0;0;9
2019;972;Berken;2;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;0;25;-25;0;3.8461538462;-3.846153846;0;10
2019;972;Berken;2;13;GPS;PES;PES;GPS;4;0;4;0.5952380952;0;0.5952380952;0;7
2019;972;Berken;2;14;SD;DS;DS;SD;0;0;0;0;0;0;0;12
2019;972;Berken;2;16;EDU;UDF;UDF;EDU;0;0;0;0;0;0;0;8
2019;972;Berken;2;31;GLP;PVL;PVL;GLP;29;40;-11;4.3154761905;6.1538461538;-1.838369963;0;3
2019;972;Berken;2;32;BDP;PBD;PBD;BDP;49;32;17;7.2916666667;4.9230769231;2.3685897436;0;2
2019;972;Berken;2;35;Übrige;Autres;Rimanenti;Others;21;50;-29;3.125;7.6923076923;-4.567307692;0;5
2019;973;Bettenhausen;2;1;FDP;PLR;PLR;FDP;228;381;-153;3.8050734312;5.1347708895;-1.329697458;0;7
2019;973;Bettenhausen;2;2;CVP;PDC;PPD;CVP;25;91;-66;0.417222964;1.2264150943;-0.80919213;0;12
2019;973;Bettenhausen;2;3;SP;PS;PS;SP;1136;1309;-173;18.958611482;17.641509434;1.317102048;0;2
2019;973;Bettenhausen;2;4;SVP;UDC;UDC;SVP;2477;3592;-1115;41.338451268;48.409703504;-7.071252236;1;1
2019;973;Bettenhausen;2;7;EVP;PEV;PEV;EVP;108;145;-37;1.8024032043;1.9541778976;-0.151774693;0;8
2019;973;Bettenhausen;2;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;25;0;25;0.417222964;0;0.417222964;0;11
2019;973;Bettenhausen;2;13;GPS;PES;PES;GPS;594;162;432;9.9132176235;2.1832884097;7.7299292138;0;4
2019;973;Bettenhausen;2;14;SD;DS;DS;SD;52;86;-34;0.867823765;1.1590296496;-0.291205885;0;10
2019;973;Bettenhausen;2;16;EDU;UDF;UDF;EDU;80;82;-2;1.3351134846;1.1051212938;0.2299921908;0;9
2019;973;Bettenhausen;2;31;GLP;PVL;PVL;GLP;302;314;-12;5.0400534045;4.2318059299;0.8082474746;0;5
2019;973;Bettenhausen;2;32;BDP;PBD;PBD;BDP;722;1166;-444;12.049399199;15.714285714;-3.664886515;0;3
2019;973;Bettenhausen;2;35;Übrige;Autres;Rimanenti;Others;243;92;151;4.0554072096;1.2398921833;2.8155150263;0;6
2019;975;Farnern;2;1;FDP;PLR;PLR;FDP;59;122;-63;2.9603612644;6.9082672707;-3.947906006;0;7
2019;975;Farnern;2;2;CVP;PDC;PPD;CVP;0;28;-28;0;1.5855039638;-1.585503964;0;11
2019;975;Farnern;2;3;SP;PS;PS;SP;252;222;30;12.644254892;12.570781427;0.0734734652;0;2
2019;975;Farnern;2;4;SVP;UDC;UDC;SVP;1256;930;326;63.020572002;52.661381653;10.359190349;1;1
2019;975;Farnern;2;7;EVP;PEV;PEV;EVP;1;2;-1;0.0501756147;0.1132502831;-0.063074668;0;10
2019;975;Farnern;2;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;0;11;-11;0;0.6228765572;-0.622876557;0;12
2019;975;Farnern;2;13;GPS;PES;PES;GPS;91;61;30;4.5659809333;3.4541336353;1.1118472979;0;6
2019;975;Farnern;2;14;SD;DS;DS;SD;1;0;1;0.0501756147;0;0.0501756147;0;9
2019;975;Farnern;2;16;EDU;UDF;UDF;EDU;17;49;-32;0.8529854491;2.7746319366;-1.921646488;0;8
2019;975;Farnern;2;31;GLP;PVL;PVL;GLP;123;63;60;6.1716006021;3.5673839185;2.6042166836;0;3
2019;975;Farnern;2;32;BDP;PBD;PBD;BDP;92;202;-110;4.6161565479;11.438278596;-6.822122048;0;5
2019;975;Farnern;2;35;Übrige;Autres;Rimanenti;Others;101;76;25;5.0677370798;4.3035107588;0.764226321;0;4
2019;976;Graben;2;1;FDP;PLR;PLR;FDP;91;125;-34;2.9796987557;4.3044077135;-1.324708958;0;7
2019;976;Graben;2;2;CVP;PDC;PPD;CVP;31;59;-28;1.0150622135;2.0316804408;-1.016618227;0;10
2019;976;Graben;2;3;SP;PS;PS;SP;309;245;64;10.117878193;8.4366391185;1.6812390741;0;3
2019;976;Graben;2;4;SVP;UDC;UDC;SVP;1728;1573;155;56.581532417;54.166666667;2.4148657498;1;1
2019;976;Graben;2;7;EVP;PEV;PEV;EVP;59;28;31;1.9318925999;0.9641873278;0.967705272;0;9
2019;976;Graben;2;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;3;6;-3;0.0982318271;0.2066115702;-0.108379743;0;11
2019;976;Graben;2;13;GPS;PES;PES;GPS;313;149;164;10.248853962;5.1308539945;5.1179999675;0;2
2019;976;Graben;2;14;SD;DS;DS;SD;2;56;-54;0.0654878847;1.9283746556;-1.862886771;0;12
2019;976;Graben;2;16;EDU;UDF;UDF;EDU;80;71;9;2.6195153897;2.4449035813;0.1746118084;0;8
2019;976;Graben;2;31;GLP;PVL;PVL;GLP;162;151;11;5.304518664;5.1997245179;0.1047941461;0;5
2019;976;Graben;2;32;BDP;PBD;PBD;BDP;178;381;-203;5.828421742;13.119834711;-7.291412969;0;4
2019;976;Graben;2;35;Übrige;Autres;Rimanenti;Others;98;60;38;3.2089063523;2.0661157025;1.1427906498;0;6
2019;977;Heimenhausen;2;1;FDP;PLR;PLR;FDP;655;633;22;8.0437185313;7.6997932125;0.3439253187;0;4
2019;977;Heimenhausen;2;2;CVP;PDC;PPD;CVP;155;110;45;1.9034753776;1.3380367352;0.5654386424;0;9
2019;977;Heimenhausen;2;3;SP;PS;PS;SP;914;998;-84;11.224364485;12.139642379;-0.915277894;0;3
2019;977;Heimenhausen;2;4;SVP;UDC;UDC;SVP;3407;3476;-69;41.839616849;42.281960832;-0.442343983;1;1
2019;977;Heimenhausen;2;7;EVP;PEV;PEV;EVP;352;298;54;4.3227311802;3.6248631553;0.6978680248;0;7
2019;977;Heimenhausen;2;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;3;6;-3;0.0368414589;0.0729838219;-0.036142363;0;12
2019;977;Heimenhausen;2;13;GPS;PES;PES;GPS;553;263;290;6.7911089279;3.1991241941;3.5919847338;0;6
2019;977;Heimenhausen;2;14;SD;DS;DS;SD;37;49;-12;0.4543779934;0.5960345457;-0.141656552;0;11
2019;977;Heimenhausen;2;16;EDU;UDF;UDF;EDU;78;173;-95;0.957877932;2.1043668653;-1.146488933;0;10
2019;977;Heimenhausen;2;31;GLP;PVL;PVL;GLP;590;419;171;7.2454869213;5.096703564;2.1487833572;0;5
2019;977;Heimenhausen;2;32;BDP;PBD;PBD;BDP;1119;1542;-423;13.741864178;18.756842233;-5.014978055;0;2
2019;977;Heimenhausen;2;35;Übrige;Autres;Rimanenti;Others;280;254;26;3.438536166;3.0896484613;0.3488877048;0;8
2019;979;Herzogenbuchsee;2;1;FDP;PLR;PLR;FDP;5512;6878;-1366;10.926751908;12.376068376;-1.449316468;0;3
2019;979;Herzogenbuchsee;2;2;CVP;PDC;PPD;CVP;600;930;-330;1.1894142135;1.673414305;-0.484000091;0;10
2019;979;Herzogenbuchsee;2;3;SP;PS;PS;SP;9347;11206;-1859;18.529091089;20.16374269;-1.634651601;0;2
2019;979;Herzogenbuchsee;2;4;SVP;UDC;UDC;SVP;13821;16602;-2781;27.398156408;29.873144399;-2.474987991;1;1
2019;979;Herzogenbuchsee;2;7;EVP;PEV;PEV;EVP;1781;2220;-439;3.5305778571;3.9946018893;-0.464024032;0;8
2019;979;Herzogenbuchsee;2;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;177;130;47;0.350877193;0.2339181287;0.1169590643;0;11
2019;979;Herzogenbuchsee;2;13;GPS;PES;PES;GPS;5511;3659;1852;10.924769551;6.5838956365;4.3408739145;0;4
2019;979;Herzogenbuchsee;2;14;SD;DS;DS;SD;164;260;-96;0.3251065517;0.4678362573;-0.142729706;0;12
2019;979;Herzogenbuchsee;2;16;EDU;UDF;UDF;EDU;851;794;57;1.6869858261;1.428699955;0.2582858711;0;9
2019;979;Herzogenbuchsee;2;31;GLP;PVL;PVL;GLP;5317;3324;1993;10.540192289;5.9811066127;4.5590856759;0;6
2019;979;Herzogenbuchsee;2;32;BDP;PBD;PBD;BDP;5477;8808;-3331;10.857369412;15.848852901;-4.991483489;0;5
2019;979;Herzogenbuchsee;2;35;Übrige;Autres;Rimanenti;Others;1887;764;1123;3.7407077015;1.3747188484;2.3659888531;0;7
2019;980;Inkwil;2;1;FDP;PLR;PLR;FDP;346;257;89;6.3720073665;4.4525294525;1.919477914;0;5
2019;980;Inkwil;2;2;CVP;PDC;PPD;CVP;27;76;-49;0.4972375691;1.3167013167;-0.819463748;0;11
2019;980;Inkwil;2;3;SP;PS;PS;SP;835;908;-73;15.377532228;15.731115731;-0.353583503;0;2
2019;980;Inkwil;2;4;SVP;UDC;UDC;SVP;2494;2278;216;45.930018416;39.466389466;6.4636289498;1;1
2019;980;Inkwil;2;7;EVP;PEV;PEV;EVP;182;299;-117;3.3517495396;5.1801801802;-1.828430641;0;7
2019;980;Inkwil;2;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;7;6;1;0.1289134438;0.103950104;0.0249633399;0;12
2019;980;Inkwil;2;13;GPS;PES;PES;GPS;283;264;19;5.211786372;4.5738045738;0.6379817982;0;6
2019;980;Inkwil;2;14;SD;DS;DS;SD;44;43;1;0.8103130755;0.744975745;0.0653373305;0;10
2019;980;Inkwil;2;16;EDU;UDF;UDF;EDU;124;214;-90;2.2836095764;3.7075537076;-1.423944131;0;8
2019;980;Inkwil;2;31;GLP;PVL;PVL;GLP;427;357;70;7.8637200737;6.185031185;1.6786888886;0;4
2019;980;Inkwil;2;32;BDP;PBD;PBD;BDP;585;883;-298;10.773480663;15.297990298;-4.524509635;0;3
2019;980;Inkwil;2;35;Übrige;Autres;Rimanenti;Others;76;187;-111;1.3996316759;3.2397782398;-1.840146564;0;9
2019;981;Niederbipp;2;1;FDP;PLR;PLR;FDP;3875;3721;154;15.114283485;13.323069211;1.7912142742;0;2
2019;981;Niederbipp;2;2;CVP;PDC;PPD;CVP;544;529;15;2.1218503783;1.8940885818;0.2277617966;0;8
2019;981;Niederbipp;2;3;SP;PS;PS;SP;3243;4210;-967;12.649192605;15.073937484;-2.42474488;0;3
2019;981;Niederbipp;2;4;SVP;UDC;UDC;SVP;10816;12879;-2063;42.187378111;46.113358874;-3.925980764;1;1
2019;981;Niederbipp;2;7;EVP;PEV;PEV;EVP;447;607;-160;1.7435057337;2.1733681836;-0.42986245;0;9
2019;981;Niederbipp;2;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;153;109;44;0.5967704189;0.390275341;0.2064950779;0;12
2019;981;Niederbipp;2;13;GPS;PES;PES;GPS;1794;846;948;6.9974256962;3.0291095277;3.9683161685;0;5
2019;981;Niederbipp;2;14;SD;DS;DS;SD;226;73;153;0.8815040175;0.2613770633;0.6201269542;0;10
2019;981;Niederbipp;2;16;EDU;UDF;UDF;EDU;194;410;-216;0.7566892893;1.4680081636;-0.711318874;0;11
2019;981;Niederbipp;2;31;GLP;PVL;PVL;GLP;1944;1261;683;7.5824947344;4.5150202299;3.0674745045;0;4
2019;981;Niederbipp;2;32;BDP;PBD;PBD;BDP;1590;2679;-1089;6.2017318044;9.5921801711;-3.390448367;0;6
2019;981;Niederbipp;2;35;Übrige;Autres;Rimanenti;Others;812;605;207;3.1671737265;2.1662071682;1.0009665583;0;7
2019;982;Niederönz;2;1;FDP;PLR;PLR;FDP;1236;1168;68;9.1889078879;8.4613155607;0.7275923272;0;6
2019;982;Niederönz;2;2;CVP;PDC;PPD;CVP;138;369;-231;1.0259460263;2.6731382208;-1.647192194;0;10
2019;982;Niederönz;2;3;SP;PS;PS;SP;1888;2575;-687;14.036131143;18.654013329;-4.617882187;0;2
2019;982;Niederönz;2;4;SVP;UDC;UDC;SVP;4137;4241;-104;30.756077615;30.722978847;0.0330987683;1;1
2019;982;Niederönz;2;7;EVP;PEV;PEV;EVP;773;729;44;5.7467846257;5.2810779484;0.4657066773;0;7
2019;982;Niederönz;2;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;127;12;115;0.9441677199;0.0869313243;0.8572363956;0;11
2019;982;Niederönz;2;13;GPS;PES;PES;GPS;1262;882;380;9.3822020668;6.3894523327;2.9927497341;0;5
2019;982;Niederönz;2;14;SD;DS;DS;SD;62;48;14;0.4609322727;0.347725297;0.1132069757;0;12
2019;982;Niederönz;2;16;EDU;UDF;UDF;EDU;552;579;-27;4.1037841053;4.1944363952;-0.09065229;0;9
2019;982;Niederönz;2;31;GLP;PVL;PVL;GLP;1335;751;584;9.9249126459;5.4404520429;4.484460603;0;4
2019;982;Niederönz;2;32;BDP;PBD;PBD;BDP;1344;2184;-840;9.9918221694;15.821501014;-5.829678845;0;3
2019;982;Niederönz;2;35;Übrige;Autres;Rimanenti;Others;597;266;331;4.4383317225;1.9269776876;2.5113540349;0;8
2019;983;Oberbipp;2;1;FDP;PLR;PLR;FDP;1432;1460;-28;11.745406824;11.690287453;0.0551193712;0;3
2019;983;Oberbipp;2;2;CVP;PDC;PPD;CVP;169;132;37;1.3861548556;1.0569300985;0.3292247572;0;10
2019;983;Oberbipp;2;3;SP;PS;PS;SP;1585;1710;-125;13.000328084;13.692049003;-0.691720919;0;2
2019;983;Oberbipp;2;4;SVP;UDC;UDC;SVP;5092;5387;-295;41.765091864;43.133957883;-1.368866019;1;1
2019;983;Oberbipp;2;7;EVP;PEV;PEV;EVP;310;300;10;2.5426509186;2.4021138602;0.1405370584;0;8
2019;983;Oberbipp;2;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;89;2;87;0.7299868766;0.0160140924;0.7139727842;0;12
2019;983;Oberbipp;2;13;GPS;PES;PES;GPS;968;565;403;7.9396325459;4.5239811034;3.4156514426;0;4
2019;983;Oberbipp;2;14;SD;DS;DS;SD;125;101;24;1.0252624672;0.8087116663;0.2165508009;0;11
2019;983;Oberbipp;2;16;EDU;UDF;UDF;EDU;289;420;-131;2.3704068241;3.3629594043;-0.99255258;0;9
2019;983;Oberbipp;2;31;GLP;PVL;PVL;GLP;904;680;224;7.4146981627;5.4447914164;1.9699067463;0;5
2019;983;Oberbipp;2;32;BDP;PBD;PBD;BDP;698;1539;-841;5.7250656168;12.322844103;-6.597778486;0;6
2019;983;Oberbipp;2;35;Übrige;Autres;Rimanenti;Others;531;193;338;4.3553149606;1.5453599167;2.8099550439;0;7
2019;985;Ochlenberg;2;1;FDP;PLR;PLR;FDP;95;199;-104;1.4993686869;2.8828045777;-1.383435891;0;9
2019;985;Ochlenberg;2;2;CVP;PDC;PPD;CVP;18;10;8;0.2840909091;0.1448645516;0.1392263574;0;12
2019;985;Ochlenberg;2;3;SP;PS;PS;SP;308;479;-171;4.8611111111;6.9390120238;-2.077900913;0;6
2019;985;Ochlenberg;2;4;SVP;UDC;UDC;SVP;3098;3398;-300;48.89520202;49.224974649;-0.329772629;1;1
2019;985;Ochlenberg;2;7;EVP;PEV;PEV;EVP;480;569;-89;7.5757575758;8.2427929886;-0.667035413;0;3
2019;985;Ochlenberg;2;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;73;2;71;1.1521464646;0.0289729103;1.1231735543;0;10
2019;985;Ochlenberg;2;13;GPS;PES;PES;GPS;318;324;-6;5.0189393939;4.6936114733;0.3253279207;0;5
2019;985;Ochlenberg;2;14;SD;DS;DS;SD;31;26;5;0.4892676768;0.3766478343;0.1126198425;0;11
2019;985;Ochlenberg;2;16;EDU;UDF;UDF;EDU;363;393;-30;5.7291666667;5.6931768796;0.035989787;0;4
2019;985;Ochlenberg;2;31;GLP;PVL;PVL;GLP;308;215;93;4.8611111111;3.1145878604;1.7465232508;0;7
2019;985;Ochlenberg;2;32;BDP;PBD;PBD;BDP;964;1198;-234;15.214646465;17.354773287;-2.140126822;0;2
2019;985;Ochlenberg;2;35;Übrige;Autres;Rimanenti;Others;280;90;190;4.4191919192;1.3037809648;3.1154109544;0;8
2019;987;Rumisberg;2;1;FDP;PLR;PLR;FDP;287;275;12;6.1720430108;5.651459104;0.5205839068;0;4
2019;987;Rumisberg;2;2;CVP;PDC;PPD;CVP;18;38;-20;0.3870967742;0.7809288944;-0.39383212;0;12
2019;987;Rumisberg;2;3;SP;PS;PS;SP;429;444;-15;9.2258064516;9.1245376079;0.1012688437;0;2
2019;987;Rumisberg;2;4;SVP;UDC;UDC;SVP;2751;3047;-296;59.161290323;62.618166872;-3.45687655;1;1
2019;987;Rumisberg;2;7;EVP;PEV;PEV;EVP;26;98;-72;0.5591397849;2.0139745171;-1.454834732;0;9
2019;987;Rumisberg;2;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;24;0;24;0.5161290323;0;0.5161290323;0;10
2019;987;Rumisberg;2;13;GPS;PES;PES;GPS;237;184;53;5.0967741935;3.7813399096;1.315434284;0;6
2019;987;Rumisberg;2;14;SD;DS;DS;SD;20;42;-22;0.4301075269;0.8631319359;-0.433024409;0;11
2019;987;Rumisberg;2;16;EDU;UDF;UDF;EDU;57;29;28;1.2258064516;0.595972051;0.6298344006;0;8
2019;987;Rumisberg;2;31;GLP;PVL;PVL;GLP;331;182;149;7.1182795699;3.7402383888;3.3780411811;0;3
2019;987;Rumisberg;2;32;BDP;PBD;PBD;BDP;275;472;-197;5.9139784946;9.6999588985;-3.785980404;0;5
2019;987;Rumisberg;2;35;Übrige;Autres;Rimanenti;Others;195;55;140;4.1935483871;1.1302918208;3.0632565663;0;7
2019;988;Seeberg;2;1;FDP;PLR;PLR;FDP;555;592;-37;3.7752533841;3.7432816946;0.0319716895;0;8
2019;988;Seeberg;2;2;CVP;PDC;PPD;CVP;117;157;-40;0.7958642269;0.9927284224;-0.196864195;0;10
